	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol
SOD2	88.240360207772	0.468363775297312	0.777498568843761	0.602398247489803	0.546909076287389	0.999658563836992	SOD2
SOD3	18.3206678171738	2.38985767080464	0.957393737754277	2.49621193095585	NA	NA	SOD3
BNIP3L	40.0005693619311	0.0478166622835934	0.434514340610155	0.110046223598623	0.912372716369908	0.999658563836992	BNIP3L
CAPN15	6.45381197339361	-0.374493799326215	0.62313380088377	-0.600984569919145	0.547850263539646	0.999658563836992	CAPN15
SON	26.4121359978284	-0.154923272533624	0.303837180314973	-0.509889120130138	0.610129144627115	0.999658563836992	SON
SORD	6.27638534875857	0.345301459565237	0.676666550106186	0.510297811397726	0.609842835814029	0.999658563836992	SORD
SORL1	4.20666155451891	0.799432193290975	1.08843225281771	0.73448043387305	0.462655980796785	0.999658563836992	SORL1
SOS1	4.88511960258028	0.192385947154726	0.609013565358036	0.315897638571685	0.752080204367108	0.999658563836992	SOS1
SOS2	7.96669586649734	0.0197506941610934	0.487734321360331	0.0404947802443081	0.967698668391641	0.999658563836992	SOS2
SOX1	0	NA	NA	NA	NA	NA	SOX1
SOX2	1.95534367985828	-1.21145369060152	1.91782430748959	-0.631681268127891	0.527595170605406	0.999658563836992	SOX2
SOX3	0	NA	NA	NA	NA	NA	SOX3
SOX4	36.5947124559714	-0.569730721254189	0.953712164654756	-0.597382252600743	0.550252199971294	0.999658563836992	SOX4
BOK	9.79133847494534	0.400016095786264	0.869686551527676	0.459954330768486	0.645549001332589	0.999658563836992	BOK
SOX5	3.16248205790257	-0.343394642685453	1.35407665907369	-0.253600592244434	0.799804139042445	0.999658563836992	SOX5
SOX9	7.77050414685967	-0.627273941112082	1.42583581492806	-0.439934201781661	0.659984763671126	0.999658563836992	SOX9
SOX10	115.637104680469	-0.165673886795415	0.92550832087134	-0.179008532996697	0.857931001556336	0.999658563836992	SOX10
SOX11	0	NA	NA	NA	NA	NA	SOX11
SOX15	0	NA	NA	NA	NA	NA	SOX15
SOX12	10.772790837845	-0.72850299937282	0.636990933176378	-1.14366305928424	0.2527633989135	0.999658563836992	SOX12
SP1	14.1098307716745	0.0888221808658201	0.414375146951294	0.214352095002117	0.830272496035722	0.999658563836992	SP1
SP2	8.76688025569313	-0.0876373057222829	0.447523997644474	-0.195827053260962	0.844745534575538	0.999658563836992	SP2
DST	7.54926222314072	-0.441151000330315	0.779332700873915	-0.566062478625142	0.571351308838369	0.999658563836992	DST
SP3	15.003763145191	0.14605549752852	0.390880951006574	0.373657240529134	0.708659341715667	0.999658563836992	SP3
SP4	1.91369986774925	-0.669726482431854	1.01520443302907	-0.659696176102764	0.509448821071945	0.999658563836992	SP4
SP100	14.105796661748	0.507054319810397	0.518661468386924	0.977620954545504	0.32826182957188	0.999658563836992	SP100
SPAG1	1.38784002485412	0.822261110974008	1.11440411604473	0.737848235783981	0.460606677773806	0.999658563836992	SPAG1
UAP1	34.2932031101284	-0.0845524939199773	0.457857187240964	-0.184670015621003	0.853487865701203	0.999658563836992	UAP1
SPAG4	7.15853774475761	-1.2350581227182	0.792980056767161	-1.55748951335966	0.119354308422708	0.999658563836992	SPAG4
SPAM1	0	NA	NA	NA	NA	NA	SPAM1
SPARC	570.175446458127	-0.398246742415453	0.774714465598736	-0.514056158881284	0.607212727727501	0.999658563836992	SPARC
FOXL2	0.494638452682774	-1.93264907000871	2.31498201236786	-0.834844098003125	0.40380549322204	0.999658563836992	FOXL2
SPAST	6.03232635813753	0.101724379018727	0.580172649197226	0.175334668325852	0.860816672300013	0.999658563836992	SPAST
SPG7	11.0466692191558	0.531370916147487	0.431566585708643	1.2312605603489	0.218225427647941	0.999658563836992	SPG7
SPI1	18.9452923943474	0.405353609962451	1.02197761209326	0.396636487106785	0.691635542109612	0.999658563836992	SPI1
SPIB	0.884388564227149	-0.555731700120147	2.04467439213916	-0.271794718150079	0.785779866702014	0.999658563836992	SPIB
BPGM	12.4935809979255	0.371866235771932	0.419412180770356	0.886636709236499	0.375274523371026	0.999658563836992	BPGM
SPINK1	59.1899440175966	24.4776693330769	3.24179803445555	7.55064599117996	NA	NA	SPINK1
SPINK2	0	NA	NA	NA	NA	NA	SPINK2
SPINT1	10.629640982783	3.27102152898151	1.40091956322375	2.33491030809389	NA	NA	SPINT1
SPN	2.79656376355158	-0.0686486253121969	1.43843780823775	-0.0477244305725662	0.961935863502388	0.999658563836992	SPN
SPOCK1	2.6401273051251	-1.23833853124424	1.85701862680159	-0.666842277924305	0.504872884329871	0.999658563836992	SPOCK1
SPP1	611.189280779967	0.013355884368032	1.02522320539866	0.0130272942493908	0.9896060170447	0.999658563836992	SPP1
SPR	29.5009472058386	0.706603179893409	0.498341673027198	1.41790907350998	0.156217312986177	0.999658563836992	SPR
SPRR1A	0.0983153610818717	0.982474520973914	3.44865606662119	0.284886199723735	0.775731329105818	0.999658563836992	SPRR1A
SPRR1B	0.491576805409359	3.16727174579165	3.30630855049372	0.957948024941195	0.338088967890472	0.999658563836992	SPRR1B
BPHL	13.6124566221847	-0.0348012260830658	0.533375375674895	-0.0652471555122522	0.947977216420193	0.999658563836992	BPHL
SPRR2A	0	NA	NA	NA	NA	NA	SPRR2A
SPRR2B	0	NA	NA	NA	NA	NA	SPRR2B
SPRR2C	0	NA	NA	NA	NA	NA	SPRR2C
SPRR2D	0	NA	NA	NA	NA	NA	SPRR2D
SPRR2E	0	NA	NA	NA	NA	NA	SPRR2E
SPRR2F	0	NA	NA	NA	NA	NA	SPRR2F
SPRR2G	0	NA	NA	NA	NA	NA	SPRR2G
SPRR3	1.08146897190059	4.30369453530857	3.27100570029942	1.31570988546875	0.18827143498508	0.999658563836992	SPRR3
SPTA1	0	NA	NA	NA	NA	NA	SPTA1
SPTAN1	29.0878049363929	0.0143601520935224	0.342535799474631	0.0419230694004759	0.966560025840277	0.999658563836992	SPTAN1
BPI	0.206935622009876	-0.803695153832917	3.44865606662119	-0.233045899129145	0.815725764473039	0.999658563836992	BPI
SPTB	0.200013659905054	-0.803695153832917	3.44865606662119	-0.233045899129145	0.815725764473039	0.999658563836992	SPTB
SPTBN1	51.1946766604765	0.219925770328881	0.514761201274061	0.427238435578581	0.66920566890393	0.999658563836992	SPTBN1
SPTBN2	3.7044166520782	-2.26616628623677	1.53366663513664	-1.47761334459419	0.139511300459811	0.999658563836992	SPTBN2
SQLE	31.8763874071512	-0.74879355834578	0.454852843850815	-1.64623255294271	0.0997158895814955	0.999658563836992	SQLE
SRC	21.2828663105576	0.345794433591009	0.460414099925585	0.751050920566722	0.452622011202752	0.999658563836992	SRC
SRD5A1	4.93559314730743	0.322401462185956	0.661703299730609	0.487229642525904	0.626095600996138	0.999658563836992	SRD5A1
SRD5A2	0.101520594363917	0.982474520973914	3.44865606662119	0.284886199723735	0.775731329105818	0.999658563836992	SRD5A2
SRI	34.7398045958552	0.335705117523664	0.293012558629042	1.14570214701504	0.251918415189046	0.999658563836992	SRI
AKR1D1	0	NA	NA	NA	NA	NA	AKR1D1
SRD5A1P1	0	NA	NA	NA	NA	NA	SRD5A1P1
BRCA1	4.1972685451845	-0.646811726084239	0.798850660604987	-0.8096779009914	0.418125322364995	0.999658563836992	BRCA1
SREBF1	23.8575186446093	-0.180395755722455	0.58537395669	-0.308171816769069	0.757951596499107	0.999658563836992	SREBF1
SREBF2	43.4643676717495	-0.385279570641279	0.458880110166864	-0.839608346723023	0.401128017785803	0.999658563836992	SREBF2
SRF	19.6886351718556	-0.310710230106354	0.39391891244059	-0.788766977907453	0.430248213198487	0.999658563836992	SRF
SRM	117.360833158238	-0.395650320440417	0.397766547150278	-0.994679726776867	0.319892057619135	0.999658563836992	SRM
SRMS	0.100812341234921	-0.391502943884337	3.44865606662119	-0.11352333672053	0.909615662646079	0.999658563836992	SRMS
SRP9	63.4555309512382	0.789236164956157	0.310244424045859	2.54391732384365	0.0109617026565283	0.999658563836992	SRP9
SRP14	218.18197174714	0.420609046386223	0.365361914392315	1.15121207169553	0.249645000116342	0.999658563836992	SRP14
SRP19	11.9118235945508	0.469243759812084	0.43503010511849	1.07864663684431	0.280745282726577	0.999658563836992	SRP19
SRP54	32.6444246901551	-0.17643056787767	0.272754457989942	-0.646847604903954	0.517730578844643	0.999658563836992	SRP54
BRAF	3.80147038160855	-0.0516310948042652	0.681424477533283	-0.0757693574365963	0.939602595245711	0.999658563836992	BRAF
SRP68	39.5819200986259	-0.366631000050524	0.336103628639296	-1.09082725924387	0.275348899386892	0.999658563836992	SRP68
SRP72	36.9690853393581	-0.233641851219257	0.307011497163345	-0.761019875079624	0.446645196144239	0.999658563836992	SRP72
SRPK1	19.7436602896718	-0.253527757586033	0.565764510912791	-0.448115342507075	0.65406995587177	0.999658563836992	SRPK1
SRPK2	18.3494854159564	0.453492379598183	0.438671012963342	1.03378697519747	0.301235761959909	0.999658563836992	SRPK2
SRPRA	63.7272875636133	0.00685251073359891	0.377289544724824	0.0181624718453218	0.985509240823771	0.999658563836992	SRPRA
TRIM21	18.0048783983359	0.579238979316786	0.671712974734137	0.862331086497246	0.388505350878418	0.999658563836992	TRIM21
RO60	10.280881866779	0.154690467808568	0.534650360785135	0.289330147615359	0.772328743935966	0.999658563836992	RO60
SSB	61.594006369341	-0.143739906273226	0.324129250144305	-0.443464778970831	0.657429589534241	0.999658563836992	SSB
SSBP1	37.1974981635187	0.520749783074247	0.319359537806883	1.63060664056053	0.102973347080097	0.999658563836992	SSBP1
ITPRID2	34.1141339595639	-0.405587926055288	0.66726050401863	-0.607840451536697	0.543293297422341	0.999658563836992	ITPRID2
SSR1	31.0999157708076	-0.124820945479557	0.360723971347625	-0.346028973381613	0.729320940594429	0.999658563836992	SSR1
SSR2	46.9722142042924	0.124505608204252	0.357429984064903	0.348335656646098	0.727588118498131	0.999658563836992	SSR2
SSR3	72.1878931044638	-0.306303986840193	0.46918074160902	-0.652848592612191	0.513853893179739	0.999658563836992	SSR3
SSR4	182.248380785308	0.0257111139073883	0.357252830874132	0.0719689577951782	0.942626611860526	0.999658563836992	SSR4
SSRP1	77.6892348216659	-0.807871142294872	0.482443560925263	-1.67454021097407	0.0940244785350975	0.999658563836992	SSRP1
BRCA2	0.5724289697311	-0.934023594000919	1.98679694721764	-0.470115275397895	0.638272661213318	0.999658563836992	BRCA2
SST	0.58989216649123	3.42998360464914	3.29556706700901	1.04078707394115	0.297974380481568	0.999658563836992	SST
SSTR1	0.294946083245615	2.43153030039455	3.34888696451086	0.726071177129055	0.467795137439036	0.999658563836992	SSTR1
SSTR2	0	NA	NA	NA	NA	NA	SSTR2
SSTR3	0	NA	NA	NA	NA	NA	SSTR3
SSTR4	0	NA	NA	NA	NA	NA	SSTR4
SSTR5	0	NA	NA	NA	NA	NA	SSTR5
SSX1	3.32952973183436	-3.67572230934978	2.24594849338578	-1.63660133799801	0.101713795880035	0.999658563836992	SSX1
SSX5	0	NA	NA	NA	NA	NA	SSX5
BRDT	0	NA	NA	NA	NA	NA	BRDT
SS18	22.5745948447533	-0.470782948001949	0.33645683992069	-1.39923726357569	0.161741845621384	0.999658563836992	SS18
DENND2B	16.5915472345033	0.940053915808422	0.478642564261216	1.9639998320237	0.0495301113890233	0.999658563836992	DENND2B
ST13	100.973926908012	-0.588437194736707	0.330541123958406	-1.78022385744279	0.0750393324820128	0.999658563836992	ST13
ST14	11.8635095288474	3.35230129600594	1.17926273924671	2.84270941872319	0.00447318330485518	0.999658563836992	ST14
STAC	0	NA	NA	NA	NA	NA	STAC
ZFP36L1	71.8619936423024	0.0199987036028249	0.620691087659108	0.0322200592218081	0.974296559537294	0.999658563836992	ZFP36L1
STAR	0	NA	NA	NA	NA	NA	STAR
STAT1	169.968794203294	0.369179737339256	0.82263125636701	0.448779127320869	0.653590997257801	0.999658563836992	STAT1
STAT2	40.2476264407716	0.84827836202164	0.537272930115054	1.57885929938809	0.114368333361293	0.999658563836992	STAT2
STAT3	53.0289187661671	0.0568646453295405	0.419297599601473	0.135618819147995	0.892122627379631	0.999658563836992	STAT3
STAT4	0.929608570706332	0.852910323873559	1.8225694357718	0.467971374441698	0.639805060585253	0.999658563836992	STAT4
STAT5A	16.7806329130926	0.295598280230171	0.581587381314735	0.508261165436469	0.611270200745064	0.999658563836992	STAT5A
SCARNA3	0	NA	NA	NA	NA	NA	SCARNA3
SCARNA20	0	NA	NA	NA	NA	NA	SCARNA20
STAT5B	14.9332678782198	0.0339319304155574	0.368321767064467	0.0921257809061779	0.926598105348635	0.999658563836992	STAT5B
SCARNA21	0.596425672895454	2.79002668289003	2.62240358863511	1.06391964035641	0.287365104884983	0.999658563836992	SCARNA21
SCARNA18	0	NA	NA	NA	NA	NA	SCARNA18
SCARNA2	0.489827059804135	1.63580833092982	2.18948022627796	0.74712176492712	0.454990063361852	0.999658563836992	SCARNA2
SCARNA7	0	NA	NA	NA	NA	NA	SCARNA7
SCARNA17	0.202332935598839	0.570282311025334	3.44865606662119	0.16536363731512	0.868657772828279	0.999658563836992	SCARNA17
SCARNA22	0.309347629401553	0.158090101076755	3.44865606662119	0.0458410749065051	0.963436920164351	0.999658563836992	SCARNA22
SCARNA4	0	NA	NA	NA	NA	NA	SCARNA4
SCARNA6	0	NA	NA	NA	NA	NA	SCARNA6
SCARNA23	0	NA	NA	NA	NA	NA	SCARNA23
SCARNA1	0	NA	NA	NA	NA	NA	SCARNA1
SCARNA5	0	NA	NA	NA	NA	NA	SCARNA5
SCARNA8	0	NA	NA	NA	NA	NA	SCARNA8
SCARNA12	1.59944975964589	0.491934748736761	1.28083136845928	0.384074563483336	0.700923183746171	0.999658563836992	SCARNA12
SCARNA15	1.27942686218755	2.4439884256501	1.59710561204232	1.53026099665683	0.125952138477225	0.999658563836992	SCARNA15
LINC00488	0.810931408552111	1.97630550505071	2.67346128498534	0.739231017164906	0.459766729371271	0.999658563836992	LINC00488
SCARNA11	0	NA	NA	NA	NA	NA	SCARNA11
SCARNA16	0.866474001110274	0.27612289466917	1.9119247373749	0.144421424793264	0.885167699619897	0.999658563836992	SCARNA16
SNORA2A	0	NA	NA	NA	NA	NA	SNORA2A
SNORA2B	0	NA	NA	NA	NA	NA	SNORA2B
SNORA5C	0.298768028787895	0.158090101076755	3.44865606662119	0.045841074906505	0.963436920164351	0.999658563836992	SNORA5C
SNORA7B	0	NA	NA	NA	NA	NA	SNORA7B
SNORA11	1.25068355831618	0.134002682262694	1.62398295841314	0.0825148327871824	0.934237323698296	0.999658563836992	SNORA11
STAT6	43.0868608863159	0.364300449685657	0.332510492265571	1.09560587758745	0.273251288434222	0.999658563836992	STAT6
SNORA12	0	NA	NA	NA	NA	NA	SNORA12
SNORA14A	0	NA	NA	NA	NA	NA	SNORA14A
SNORA14B	0.61589764596815	0.224174297044003	1.95737269062895	0.114528162223399	0.908819123045391	0.999658563836992	SNORA14B
SNORA15	0	NA	NA	NA	NA	NA	SNORA15
SNORA18	0.0983153610818717	0.982474520973914	3.44865606662119	0.284886199723735	0.775731329105818	0.999658563836992	SNORA18
SNORA20	0.196630722163743	1.8479712210107	3.40127377980293	0.543317398318277	0.586911287257197	0.999658563836992	SNORA20
SNORA22	0	NA	NA	NA	NA	NA	SNORA22
SNORA23	0	NA	NA	NA	NA	NA	SNORA23
SNORA24	1.78429539485945	0.92702100310881	1.12325873526576	0.825296055133264	0.40920353092105	0.999658563836992	SNORA24
SNORA26	1.29666488408211	0.998214225633169	1.56114904326229	0.639409946117141	0.522556280306663	0.999658563836992	SNORA26
SNORA28	0	NA	NA	NA	NA	NA	SNORA28
SNORA29	0	NA	NA	NA	NA	NA	SNORA29
SNORA30	0	NA	NA	NA	NA	NA	SNORA30
SNORA31	3.40164678060496	2.29320440815774	0.879330999010152	2.60789669730643	0.00911004426690101	0.999658563836992	SNORA31
SNORA2C	0.200144311575906	0.570282311025334	3.44865606662119	0.16536363731512	0.868657772828279	0.999658563836992	SNORA2C
SNORA36A	0.0898467927824392	-0.391502943884337	3.44865606662119	-0.11352333672053	0.909615662646079	0.999658563836992	SNORA36A
SNORA36B	0	NA	NA	NA	NA	NA	SNORA36B
SNORA37	0	NA	NA	NA	NA	NA	SNORA37
SNORA38	0	NA	NA	NA	NA	NA	SNORA38
SNORA71E	0	NA	NA	NA	NA	NA	SNORA71E
SNORA40	12.225703657371	0.497946628203099	0.652990120821077	0.762563800470635	0.44572358018087	0.999658563836992	SNORA40
SNORA80E	0	NA	NA	NA	NA	NA	SNORA80E
SNORA3B	1.86990892587904	1.40358603691315	1.4198157335102	0.988569152873856	0.322873984821894	0.999658563836992	SNORA3B
SNORA46	0	NA	NA	NA	NA	NA	SNORA46
SNORA47	0	NA	NA	NA	NA	NA	SNORA47
SNORA49	0	NA	NA	NA	NA	NA	SNORA49
SNORA50A	0	NA	NA	NA	NA	NA	SNORA50A
SNORA51	0.0983153610818717	0.982474520973914	3.44865606662119	0.284886199723735	0.775731329105818	0.999658563836992	SNORA51
SNORA53	0.199835955445789	1.86818174093932	3.39909942274707	0.549610796447225	0.582586352077455	0.999658563836992	SNORA53
SNORA54	0	NA	NA	NA	NA	NA	SNORA54
SNORA55	0.199127702316793	0.570282311025334	3.44865606662119	0.16536363731512	0.868657772828279	0.999658563836992	SNORA55
SNORA56	0.580830902455474	1.21156759566421	2.19830341036942	0.551137568157896	0.581539373759872	0.999658563836992	SNORA56
SNORA58	0	NA	NA	NA	NA	NA	SNORA58
SNORA71C	0.793160381770328	0.512453319681113	1.83449325159181	0.279343256911112	0.779981412744535	0.999658563836992	SNORA71C
SNORA71D	0	NA	NA	NA	NA	NA	SNORA71D
SNORA74B	0	NA	NA	NA	NA	NA	SNORA74B
SNORA50C	4.77064011279677	1.75360525249639	0.964999512092304	1.81720843432785	0.0691852040043345	0.999658563836992	SNORA50C
SNORA77	0.193548528721829	0.570282311025334	3.44865606662119	0.16536363731512	0.868657772828279	0.999658563836992	SNORA77
SNORA78	0.606293324606635	2.06409464907509	2.74442390189379	0.75210489445554	0.451987980800059	0.999658563836992	SNORA78
SNORA79	0	NA	NA	NA	NA	NA	SNORA79
SNORA80A	0	NA	NA	NA	NA	NA	SNORA80A
SNORA81	1.57157187071042	0.874251524362713	1.24322461822763	0.703212847899576	0.481923113659006	0.999658563836992	SNORA81
SNORD1A	1.08495004418833	0.4189633583016	1.44175022741319	0.290593578787437	0.771362171640938	0.999658563836992	SNORD1A
SNORD1B	0.9868958570649	0.0445221448058315	1.60833424295888	0.0276821469173742	0.977915662943311	0.999658563836992	SNORD1B
SNORA59B	0.302903869451848	-1.21588947940994	3.06713350668497	-0.396425351801561	0.691791266769284	0.999658563836992	SNORA59B
SNORA59A	0	NA	NA	NA	NA	NA	SNORA59A
STATH	0	NA	NA	NA	NA	NA	STATH
ZFP36L2	42.2610489377494	0.450665973274717	0.339608959975923	1.32701437944001	0.184503926061158	0.999658563836992	ZFP36L2
STAU1	44.4407349641692	-0.133654962965839	0.353926157766108	-0.377635164943543	0.705701637911083	0.999658563836992	STAU1
STC1	27.4581460224369	-2.86945023115932	1.07234222268517	-2.67587172309056	0.00745351669292214	0.999658563836992	STC1
HSPA13	19.148796739067	-0.342532347239293	0.327257982464567	-1.04667377296559	0.295250063953525	0.999658563836992	HSPA13
SULT1E1	2.35956866596492	5.42870775822498	3.25492754442225	1.66784288870817	NA	NA	SULT1E1
ELOVL4	0.901072389569336	-1.66024281912404	2.30250472990672	-0.721059460838242	0.47087293170419	0.999658563836992	ELOVL4
STIM1	13.5651468238451	-0.339303244935673	0.428618230922691	-0.791621122146978	0.428581627138271	0.999658563836992	STIM1
CD27-AS1	4.65732679305778	0.564087398876336	0.619770517050481	0.91015526450154	0.362740632783447	0.999658563836992	CD27-AS1
NEK4	7.87125383270825	-0.519603963737417	0.568776011932529	-0.913547605448337	0.360954608150384	0.999658563836992	NEK4
STK3	11.5306241421675	-0.142773020571038	0.648606013789509	-0.220122875113168	0.825775459935383	0.999658563836992	STK3
STK4	12.7725497776505	-0.282716691043484	0.43304448739382	-0.652858307341471	0.513847629655213	0.999658563836992	STK4
AURKA	15.8904915080306	-0.432056706896968	0.561730155694561	-0.769153485026532	0.441802200115985	0.999658563836992	AURKA
AURKAP1	0	NA	NA	NA	NA	NA	AURKAP1
CDKL5	0.201624682469843	-0.803695153832917	3.44865606662119	-0.233045899129145	0.815725764473039	0.999658563836992	CDKL5
STK10	27.4063218062352	0.81151977742737	0.539796472365981	1.50338103150322	0.132740815154153	0.999658563836992	STK10
STK11	18.9912505338633	0.0209632271673424	0.411509129409295	0.0509423137159417	0.95937148779355	0.999658563836992	STK11
AURKC	0.310311178698521	0.158091774493185	3.05047271369552	0.0518253363760344	0.958667867166338	0.999658563836992	AURKC
SULT1A2	0.798374394695717	3.23994974223157	3.28787011462355	0.985425101746313	0.324415304692863	0.999658563836992	SULT1A2
BRS3	0	NA	NA	NA	NA	NA	BRS3
STRN	2.99695907845921	-0.476001710287399	0.794104091201402	-0.599419793401712	0.548892981018854	0.999658563836992	STRN
STX1A	3.24943328882469	-0.628657510667506	1.25875625849989	-0.499427515392615	0.617478239088891	0.999658563836992	STX1A
STX3	14.3001388215403	0.473905162323478	0.466242801319194	1.01643427197718	0.309422632270947	0.999658563836992	STX3
STX4	23.0429404539533	-0.0148358693380099	0.403149814015628	-0.0367998913114588	0.970644560712068	0.999658563836992	STX4
STX5	24.109565574515	-0.0223841123704798	0.36788836922424	-0.0608448492614235	0.951482771918662	0.999658563836992	STX5
STXBP1	54.2591617604671	-0.627672079860942	0.630826806746573	-0.994999060198627	0.319736721434065	0.999658563836992	STXBP1
STXBP2	13.6931934266173	1.22384206165348	0.900354314315503	1.35928938440631	0.17405490658024	0.999658563836992	STXBP2
STXBP3	20.6287866403437	0.0752385706609752	0.33349032461103	0.225609455832731	0.821505185766872	0.999658563836992	STXBP3
STYX	6.42742890193134	-0.348784590657875	0.612530858806871	-0.569415541508	0.569074172276774	0.999658563836992	STYX
SULT1A1	6.59687659832849	0.700798561070083	1.50065356694345	0.466995565470504	0.640503050783495	0.999658563836992	SULT1A1
